ID,PREDICTION,TARGET
606,0.0328731797636,0
609,0.0058021415025,0
611,0.0167394541204,0
614,0.0086399000138,0
618,0.00174273131415,0
622,0.00148206902668,0
623,0.00296739372425,0
626,0.0239777602255,0
627,0.00310369115323,0
631,0.395000725985,1
633,0.0222002398223,0
635,0.0151133127511,0
636,0.193895071745,0
639,0.0508512035012,0
640,0.0011560813291,0
641,0.0193496495485,0
645,0.0151503458619,0
647,0.0489807128906,0
648,0.00274420529604,0
649,0.0253203157336,0
650,0.00811981689185,0
651,0.0847616493702,0
652,0.0102539528161,0
653,0.194267958403,1
654,0.0115157896653,0
656,0.0376789644361,0
657,0.0447509586811,0
658,0.00830574054271,0
659,0.00184086745139,0
661,0.0305152516812,0
662,0.0309514291584,0
663,0.0169821754098,0
667,0.00253570009954,0
668,0.0302720125765,0
669,0.189458400011,1
673,0.0223971214145,0
674,0.0196559727192,0
679,0.00306971464306,0
681,0.0107385171577,0
682,0.00245371344499,0
686,0.102419905365,0
687,0.00539868650958,0
688,0.00232430966571,0
689,0.0227352958173,0
690,0.143551796675,0
692,0.0354658998549,0
694,0.00374918919988,0
695,0.00207554665394,0
697,0.0952476263046,0
701,0.0336542762816,0
702,0.00763111934066,0
706,0.00796066317707,0
708,0.00153507292271,0
710,0.00885681062937,0
712,0.00505887949839,0
714,0.0169408563524,0
715,0.0135376323014,0
717,0.00501089217141,0
718,0.00189890083857,0
720,0.00560942757875,0
725,0.0138324107975,0
726,0.10325050354,1
730,0.00159226788674,0
731,0.0761710703373,1
732,0.0093164332211,0
734,0.0244298875332,0
735,0.00300650112331,0
737,0.0146941747516,0
738,0.00486379070207,0
740,0.0132268406451,0
741,0.00576034747064,0
746,0.0382130555809,0
748,0.00861222203821,0
753,0.0178260467947,0
754,0.00843459181488,0
757,0.0148094836622,0
758,0.00440410943702,0
759,0.160321712494,0
760,0.0241305269301,0
761,0.0235363468528,0
767,0.0160447768867,0
768,0.00445707468316,0
771,0.0335149616003,0
772,0.0256491582841,0
775,0.00819430407137,0
782,0.04186540097,0
783,0.0116219893098,0
784,0.0167750604451,0
785,0.0188418831676,0
787,0.00248262216337,0
789,0.00286883651279,0
790,0.00259250309318,0
791,0.018495503813,0
792,0.0238213595003,1
793,0.00177259731572,0
795,0.0175372213125,0
797,0.00927618425339,0
798,0.0247062835842,0
799,0.0037249175366,0
800,0.01384304557,0
806,0.00307722692378,0
807,0.00356446718797,0
808,0.0138983959332,0
811,0.0165907070041,0
812,0.185192838311,0
813,0.00200607674196,0
814,0.0128941573203,0
815,0.0257276073098,0
816,0.00219524279237,0
818,0.162799060345,1
820,0.00578229874372,0
822,0.00445499503985,0
823,0.0489222146571,0
827,0.0142196742818,0
828,0.0196974296123,0
829,0.00254171108827,0
834,0.00621110247448,0
835,0.0265329293907,0
836,0.177545160055,0
838,0.0019458597526,0
846,0.0549187287688,0
847,0.0038852209691,0
849,0.0403231978416,0
850,0.00266872299835,0
851,0.031929448247,0
852,0.0195175576955,0
857,0.0114585999399,0
858,0.00431795418262,0
859,0.0108583392575,0
860,0.055409476161,0
862,0.0155592169613,0
863,0.0604919604957,0
864,0.0297642853111,0
868,0.00348762003705,0
869,0.0306773390621,0
877,0.00614719418809,0
878,0.136503651738,0
881,0.0156378429383,0
882,0.0150675391778,0
885,0.00804143585265,0
887,0.0321220308542,0
888,0.103258229792,0
889,0.0676183328032,0
891,0.0070334803313,0
898,0.00116831890773,0
903,0.0455981120467,0
904,0.0214071515948,0
906,0.0122422762215,0
907,0.0284207277,0
908,0.00384288420901,0
909,0.192342355847,0
910,0.013877931051,0
911,0.0355886928737,0
913,0.0105727426708,0
916,0.0107250520959,0
920,0.0251333899796,0
924,0.0126712555066,0
925,0.00573737500235,0
927,0.012838954106,0
928,0.022708889097,0
932,0.00874840188771,0
933,0.00448941951618,0
934,0.00762188434601,0
935,0.010033913888,0
936,0.0335180535913,0
940,0.0724415406585,1
942,0.0523659698665,0
943,0.0101768784225,0
944,0.00221265805885,0
945,0.026546465233,0
948,0.0150208324194,0
949,0.0332852825522,0
958,0.00205631088465,0
959,0.0258036982268,0
961,0.00504653668031,0
962,0.00254590786062,0
964,0.0457570776343,0
965,0.00812651682645,0
967,0.00255270581692,0
968,0.200727030635,0
970,0.0368974134326,0
973,0.00240633077919,0
974,0.0150658627972,0
976,0.00512429373339,0
977,0.0288735218346,0
978,0.00159187742975,0
979,0.11404017359,0
981,0.0292380247265,0
984,0.0016464390792,0
986,0.00134588452056,0
989,0.158174350858,0
990,0.185533314943,1
993,0.00288878218271,0
994,0.0169586762786,0
997,0.00165590911638,0
999,0.0983846262097,0
1000,0.226858198643,1
1003,0.00889424886554,0
1006,0.0114611368626,0
1007,0.0242536775768,0
1008,0.00316088227555,0
1009,0.0225308202207,0
1017,0.00211935350671,0
1018,0.0574212893844,0
1019,0.297202765942,0
1020,0.0505519211292,0
1021,0.00129704724532,0
1027,0.0549529232085,0
1030,0.0157717373222,0
1031,0.0392255559564,0
1033,0.00264182128012,0
1035,0.0818774178624,0
1038,0.0248588789254,0
1040,0.00837209448218,0
1041,0.0618645958602,0
1043,0.00283434940502,0
1044,0.00296156248078,0
1047,0.0115915751085,0
1048,0.0016731088981,0
1049,0.0336588956416,0
1051,0.225515305996,0
1053,0.0423308387399,0
1054,0.00909167341888,0
1056,0.0269409939647,0
1059,0.0317739956081,0
1061,0.0296139977872,0
1069,0.00747559824958,0
1071,0.00298299500719,0
1073,0.026368804276,0
1074,0.0104290135205,0
1075,0.0659453123808,0
1076,0.0178260467947,0
1080,0.00267541594803,0
1083,0.0664157196879,0
1084,0.047884427011,0
1085,0.00544093269855,0
1086,0.0105882557109,0
1087,0.00383614958264,0
1088,0.00924457982183,0
1089,0.00773915508762,0
1090,0.0209257844836,0
1091,0.241908699274,0
1092,0.00539717776701,0
1095,0.0674316287041,0
1096,0.00157534366008,0
1097,0.00343853281811,0
1098,0.0416527092457,0
1099,0.0217202268541,0
1100,0.162365108728,0
1101,0.0201225019991,0
1104,0.0367738679051,0
1105,0.0420537218451,0
1108,0.0245780237019,0
1109,0.00496447505429,0
1110,0.00583287747577,0
1111,0.00297266198322,0
1115,0.066130682826,0
1117,0.00225287559442,0
1119,0.0150247840211,0
1122,0.0390359759331,0
1123,0.00162996351719,0
1124,0.0067978464067,0
1125,0.0025394493714,0
1126,0.0498348176479,0
1127,0.00737681193277,0
1129,0.00173534953501,0
1131,0.257132738829,1
1133,0.00866415724158,0
1134,0.180077806115,1
1136,0.243413329124,1
1137,0.0250330064446,0
1140,0.0076927295886,0
1142,0.00821828842163,0
1144,0.0101139973849,0
1145,0.00273063732311,0
1147,0.041232816875,0
1150,0.00296465097927,0
1154,0.00373248732649,0
1156,0.184903398156,0
1158,0.00681132590398,0
1159,0.0104101393372,0
1163,0.0271679889411,0
1165,0.00699152098969,0
1166,0.0235986467451,0
1167,0.0108037153259,0
1170,0.0199739634991,0
1171,0.00414046831429,0
1172,0.00206661387347,0
1173,0.0126982964575,0
1175,0.00262412126176,0
1179,0.0147839756683,0
1183,0.058838263154,0
1184,0.00261602690443,0
1186,0.00347191141918,0
1187,0.208334356546,1
1188,0.0164649486542,0
1189,0.013632430695,0
1191,0.00366446026601,0
1192,0.00496895611286,0
1193,0.172533243895,1
1195,0.00256521464325,0
1197,0.0181295648217,0
1198,0.0413366742432,0
1203,0.0422715805471,0
1204,0.102834016085,0
1205,0.112657539546,0
1209,0.0805407315493,0
1210,0.0217003114522,0
1211,0.0205205865204,0
1213,0.0438958629966,0
1214,0.0130273243412,0
1215,0.00736965285614,0
1217,0.0178896058351,0
1218,0.0423346273601,0
1220,0.0064393770881,0
1223,0.0108833527192,0
1224,0.0556939579546,0
1226,0.0212738420814,0
1228,0.00273437448777,0
1229,0.0750966221094,0
1242,0.106031045318,0
1243,0.011969701387,0
1246,0.00274328025989,0
1248,0.00758095411584,0
1249,0.00818784628063,0
1252,0.138494759798,0
1253,0.00229691108689,0
1254,0.0363674759865,0
1255,0.00217396044172,0
1256,0.0100659308955,0
1258,0.00406720675528,0
1260,0.0239149443805,0
1261,0.0187251642346,0
1262,0.0247104093432,0
1263,0.0521335825324,0
1264,0.0200820993632,0
1265,0.00572208268568,0
1269,0.0984658971429,0
1271,0.00744525901973,1
1274,0.107704587281,0
1275,0.00459414115176,0
1277,0.0196174290031,0
1280,0.0233309324831,0
1281,0.0316691882908,0
1282,0.185058966279,0
1285,0.00133132422343,0
1287,0.0216015465558,0
1288,0.0228439122438,0
1291,0.00712049100548,0
1295,0.00242636888288,0
1297,0.0708910375834,0
1300,0.03719541803,0
1302,0.0051006260328,0
1303,0.0373348668218,0
1305,0.0138973416761,0
1307,0.00245664431714,0
1309,0.0188405141234,0
1313,0.00938613992184,0
1314,0.0262358617038,0
1316,0.0408088006079,0
1317,0.00972034968436,0
1321,0.0115113845095,0
1322,0.00628861458972,0
1327,0.0211516860873,0
1328,0.0701298266649,0
1330,0.0212721824646,0
1333,0.00450325058773,0
1334,0.208184018731,0
1337,0.010426084511,0
1339,0.0134243527427,0
1341,0.00569649972022,0
1343,0.0390941612422,0
1344,0.0253942124546,0
1346,0.0438734926283,0
1348,0.0178260467947,0
1352,0.0423171930015,0
1353,0.181915357709,0
1357,0.0400617569685,0
1358,0.00258662784472,0
1360,0.00669027073309,0
1364,0.00152843841352,0
1373,0.0162310525775,0
1377,0.0276723261923,0
1378,0.0629308819771,0
1381,0.0373043082654,0
1382,0.00942875258625,0
1384,0.00310369115323,0
1385,0.0119076836854,0
1386,0.00587940542027,0
1391,0.0913337767124,0
1392,0.0157103426754,0
1393,0.00942481402308,0
1395,0.0233933180571,0
1398,0.00662436150014,0
1401,0.133307486773,0
1406,0.0832969918847,0
1408,0.0182903241366,0
1410,0.0147088356316,0
1411,0.0811151117086,1
1412,0.246634915471,0
1414,0.013625218533,0
1417,0.00254563032649,0
1419,0.0728932544589,0
1420,0.0235345382243,0
1421,0.0035036187619,0
1424,0.00311938486993,0
1426,0.00252024224028,0
1427,0.0011881031096,0
1433,0.103483334184,0
1437,0.00262328982353,0
1439,0.00986145529896,0
1440,0.052326399833,0
1441,0.00365405878983,0
1442,0.0226698629558,0
1444,0.0105700232089,0
1447,0.211491644382,1
1448,0.00972838141024,0
1449,0.101937800646,1
1450,0.0167319830507,0
1451,0.0987715870142,0
1452,0.0139207402244,0
1454,0.021609775722,0
1455,0.0155216790736,0
1457,0.0243157166988,0
1464,0.00188902695663,0
1465,0.0370749905705,0
1468,0.0244851410389,0
1472,0.00705477176234,0
1474,0.0178162045777,0
1475,0.00112280016765,0
1478,0.198207736015,1
1479,0.00251410994679,0
1480,0.0219533313066,0
1483,0.00128684332594,0
1484,0.0122780334204,0
1487,0.00205073785037,0
1488,0.0139436675236,0
1489,0.00409621978179,0
1492,0.0146690737456,0
1495,0.188610568643,0
1496,0.0102924304083,0
1497,0.00279868976213,0
1498,0.00260048010387,0
1499,0.00653453171253,0
1501,0.244137346745,0
1502,0.0018556045834,0
1503,0.186339393258,0
1505,0.00990751106292,0
1507,0.00615132460371,0
1508,0.0937087982893,0
1510,0.0475626066327,1
1511,0.0100052589551,0
1513,0.0157369188964,0
1515,0.0352610014379,0
1516,0.0191861633211,0
1517,0.139472141862,0
1519,0.181999489665,0
1521,0.0145732862875,0
1523,0.0250930301845,0
1524,0.00830220989883,0
1527,0.00314011704177,0
1528,0.00307276658714,0
1531,0.0703552886844,0
1534,0.00373946898617,0
1535,0.21533113718,0
1536,0.00505722733214,0
1538,0.00537345884368,0
1539,0.0142901940271,0
1540,0.0182845145464,0
1541,0.0231188889593,0
1543,0.0627286508679,0
1547,0.311168462038,1
1548,0.089666724205,0
1550,0.00131896580569,0
1553,0.0135532123968,0
1554,0.00356193585321,0
1557,0.189623057842,0
1559,0.00865641981363,0
1564,0.0073144598864,0
1565,0.0217003114522,0
1567,0.0924901142716,0
1569,0.0651306211948,0
1571,0.00256706727669,0
1572,0.00717977341264,0
1573,0.111958920956,0
1574,0.0254526417702,0
1576,0.155524730682,1
1578,0.00164444174152,0
1580,0.0111564435065,0
1583,0.0226643458009,0
1584,0.0303324703127,0
1588,0.0864935070276,0
1589,0.00488067418337,0
1590,0.00253421347588,0
1591,0.011027129367,0
1592,0.0409331284463,0
1594,0.0397745333612,0
1595,0.00811907928437,0
1596,0.186479121447,1
1598,0.00105614948552,0
1600,0.116684578359,0
1601,0.0342412106693,0
1602,0.00381918880157,0
1603,0.00138445477933,0
1604,0.00367608619854,0
1605,0.00280881114304,0
1606,0.0672016590834,0
1607,0.00271116895601,0
1610,0.00227627647109,0
1611,0.0136237926781,0
1613,0.0647070035338,0
1614,0.0329881832004,0
1617,0.0530390739441,0
1620,0.0175091195852,0
1621,0.0267046373338,0
1622,0.00777250947431,0
1623,0.00205929228105,0
1626,0.00224143266678,0
1629,0.0331437885761,0
1630,0.00228843581863,0
1631,0.0917249023914,0
1632,0.0101906321943,0
1633,0.00128864136059,0
1634,0.0124731743708,0
1638,0.00401509879157,0
1639,0.00994765199721,0
1641,0.0106752095744,0
1643,0.196193099022,1
1644,0.0138973416761,0
1646,0.00765161123127,0
1649,0.02693695575,0
1652,0.0853592380881,0
1658,0.048900064081,0
1660,0.262931019068,0
1665,0.00445659458637,0
1666,0.00277391565032,0
1667,0.229916468263,0
1668,0.00220339675434,0
1669,0.0208751410246,0
1670,0.00639487244189,0
1672,0.0150271868333,0
1675,0.0103642800823,0
1676,0.00535444961861,0
1677,0.00237450492568,0
1679,0.0266860779375,0
1681,0.00288317585364,0
1683,0.0301924794912,0
1684,0.00135047093499,0
1685,0.00776321347803,0
1686,0.0315036661923,0
1688,0.0180541556329,0
1693,0.00813963636756,0
1694,0.147190660238,0
1695,0.0498026385903,0
1697,0.0531576760113,0
1698,0.0188872441649,0
1699,0.00514213228598,0
1700,0.0325528420508,0
1703,0.00380068970844,0
1704,0.0233314130455,0
1706,0.0761283859611,0
1708,0.00230688997544,0
1709,0.00143899582326,0
1710,0.011298735626,0
1712,0.00279699731618,0
1713,0.0207431074232,0
1718,0.0730157122016,0
1720,0.0232923962176,0
1721,0.0528285577893,0
1722,0.0138276936486,0
1724,0.0178260467947,0
1727,0.00156983686611,0
1729,0.0561447255313,0
1732,0.00399822369218,0
1733,0.0615765489638,0
1734,0.054630395025,0
1735,0.0178260467947,0
1737,0.00610412051901,0
1738,0.00818707235157,0
1739,0.0124047612771,0
1740,0.202877163887,0
1741,0.153825163841,0
1743,0.0151017857715,0
1744,0.00144823535811,0
1746,0.00140443106648,0
1748,0.0829379409552,0
1755,0.198809012771,0
1756,0.00351736298762,0
1757,0.0173206385225,0
1762,0.0178260467947,0
1764,0.0964851379395,0
1766,0.00210099224932,0
1770,0.00455297669396,0
1771,0.0374111123383,0
1772,0.0284052491188,1
1773,0.13189817965,1
1778,0.00974096637219,0
1781,0.0816634967923,0
1782,0.0417789407074,0
1786,0.00495753344148,0
1787,0.0196607206017,0
1788,0.00779926963151,0
1791,0.00245407386683,0
1794,0.00568864634261,0
1797,0.00370053807274,0
1799,0.0268332511187,0
1800,0.00534785119817,0
1801,0.0333939678967,0
1804,0.00251135835424,0
1807,0.00282965949737,0
1808,0.00255752471276,0
1811,0.0376815199852,0
1816,0.167515784502,0
1822,0.0138973416761,0
1824,0.201382026076,0
1825,0.0531105473638,0
1828,0.186593160033,0
1830,0.0197533201426,0
1832,0.290576756001,0
1835,0.0178260467947,0
1836,0.0217833854258,0
1843,0.0194215532392,0
1848,0.0424750223756,0
1849,0.0078529138118,0
1853,0.0537240169942,0
1854,0.0081655588001,0
1855,0.0102100977674,0
1856,0.0237778108567,0
1857,0.0102961035445,0
1858,0.0154709899798,0
1859,0.00445583090186,0
1861,0.176720052958,0
1863,0.0254640430212,0
1868,0.292445957661,1
1869,0.0367225706577,0
1875,0.0370172038674,0
1877,0.00219404534437,0
1880,0.0160829983652,0
1881,0.00377569720149,0
1882,0.0280597098172,0
1883,0.0437409467995,0
1886,0.09567155689,0
1887,0.0229056570679,0
1889,0.0156502630562,0
1890,0.0472496300936,0
1891,0.00698772585019,0
1892,0.0330540984869,0
1894,0.0082201231271,0
1895,0.00535985827446,0
1896,0.0623150542378,0
1898,0.0178260467947,0
1899,0.00154688896146,0
1900,0.0459569729865,0
1904,0.00842325016856,0
1906,0.0284092370421,0
1909,0.00324866455048,0
1910,0.00364482356235,0
1911,0.210996538401,0
1912,0.0068284496665,0
1913,0.0287663638592,0
1914,0.0152607066557,0
1915,0.00896033737808,0
1916,0.0100791407749,0
1917,0.00442192004994,0
1918,0.00116846326273,0
1920,0.0176133438945,0
1922,0.003231869312,0
1923,0.149713337421,0
1924,0.19935567677,0
1925,0.00140006537549,0
1927,0.00246169720776,0
1929,0.0300162937492,0
1931,0.0028653559275,0
1932,0.0233812164515,0
1936,0.0253127533942,0
1937,0.0128030143678,0
1938,0.0087022986263,0
1941,0.00819177459925,0
1944,0.00832863617688,0
1947,0.0111522814259,0
1950,0.186110526323,0
1951,0.017917022109,0
1954,0.0631867721677,0
1956,0.00465828971937,0
1957,0.00305544072762,0
1958,0.0105184093118,0
1960,0.00868646241724,0
1961,0.0404291152954,0
1962,0.00370083493181,0
1964,0.00477378536016,0
1966,0.0266800299287,0
1971,0.163883060217,0
1972,0.0199570078403,0
1974,0.210880205035,1
1975,0.185912966728,0
1976,0.0644421875477,0
1980,0.0151017857715,0
1981,0.0357964895666,0
1982,0.00269416975789,0
1983,0.00772449048236,0
1984,0.002645871602,0
1985,0.0170047674328,0
1986,0.0343732535839,0
1987,0.00277068512514,0
1989,0.0933244600892,0
1990,0.0911722779274,0
1992,0.117725938559,0
1993,0.0182903241366,0
1995,0.0088264234364,0
1999,0.00296748033725,0
2001,0.00964781083167,0
2003,0.166435644031,0
2005,0.0434200018644,0
2006,0.0317742526531,0
2009,0.00244099344127,0
2013,0.0738071575761,0
2014,0.0101067516953,0
2016,0.00383761385456,0
2017,0.0153765818104,0
2020,0.181915357709,0
2021,0.0138287739828,0
2022,0.00381047045812,0
2025,0.260947614908,1
2027,0.0224625375122,0
2030,0.0513994432986,0
2032,0.00580040039495,0
2035,0.00935168098658,0
2036,0.00695382431149,0
2041,0.074315354228,0
2043,0.0133570814505,0
2044,0.00890113040805,0
2046,0.0404985584319,1
2047,0.0837998613715,0
2051,0.00232360186055,0
2052,0.007606015075,0
2053,0.0800016075373,0
2054,0.00255576288328,0
2055,0.00783440750092,0
2056,0.189109116793,0
2058,0.0142750311643,0
2059,0.0885930433869,0
2060,0.01774138771,0
2062,0.0742161720991,0
2064,0.0358971394598,0
2065,0.0295517928898,0
2066,0.021368375048,0
2068,0.0256617534906,0
2071,0.00596583401784,0
2074,0.00695614982396,0
2077,0.0015491344966,0
2078,0.085991576314,0
2079,0.00170017394703,0
2080,0.00564151303843,0
2083,0.00455097248778,0
2087,0.0107926698402,0
2089,0.0142760612071,0
2090,0.00219268049113,0
2091,0.00197348394431,0
2095,0.00174730177969,0
2097,0.00676157744601,0
2098,0.030821878463,0
2099,0.00701827183366,0
2100,0.00818347558379,0
2101,0.0131217222661,0
2105,0.0241206269711,0
2106,0.00987514387816,0
2107,0.0141723426059,0
2110,0.0237918719649,0
2112,0.0139177432284,0
2114,0.0481336526573,0
2115,0.177493542433,0
2122,0.169284522533,0
2123,0.0759423002601,0
2128,0.0103362658992,0
2129,0.00748693849891,0
2130,0.0214274860919,0
2132,0.00295063992962,0
2135,0.0917155742645,0
2138,0.0177249871194,0
2140,0.151413008571,0
2141,0.0434678569436,0
2142,0.0241595264524,0
2143,0.147512257099,0
2147,0.0358328334987,0
2148,0.0046813650988,0
2154,0.213780283928,0
2155,0.0016448503593,0
2156,0.00803578831255,0
2160,0.0082253087312,0
2162,0.0139191756025,0
2164,0.0015279595973,0
2165,0.0178260467947,0
2167,0.0627704188228,0
2168,0.0741457641125,0
2170,0.00484045594931,0
2172,0.0157103426754,0
2173,0.0167361982167,0
2174,0.00644312426448,0
2175,0.0149027993903,0
2176,0.0025277887471,0
2178,0.147412478924,0
2180,0.250700622797,0
2181,0.00263566756621,0
2183,0.0149085652083,0
2191,0.00284669757821,0
2192,0.00254404335283,0
2193,0.00254162540659,0
2197,0.00483766384423,0
2202,0.026546465233,0
2204,0.0346373692155,0
2205,0.00778257614002,0
2206,0.0492159761488,0
2207,0.00273540709168,0
2212,0.00703839305788,0
2217,0.032845068723,0
2219,0.0461076907814,0
2220,0.00320129352622,0
2221,0.0045255064033,0
2223,0.0343763306737,0
2225,0.00138511299156,0
2226,0.051737036556,0
2227,0.00272466614842,0
2228,0.0116331316531,0
2231,0.0202494021505,0
